fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.012369522400769956
1,svm_rbf,1.0,0.7692307692307693,0.6595238095238095,0.7,0.72,0.2046303040651094
1,rf,0.6,0.6666666666666666,0.8261904761904761,0.7,0.8,0.191405
1,xgb,0.6,0.5454545454545454,0.7592857142857143,0.5,0.68,0.36374826125261883
2,logreg,0.4,0.4444444444444444,0.7453968253968253,0.5,0.64,0.32504689888986954
2,svm_rbf,0.4,0.5714285714285714,0.7388888888888889,0.7,0.56,0.24994604096932754
2,rf,0.6,0.6666666666666666,0.7888888888888888,0.7,0.6,0.26175874999999993
2,xgb,0.4,0.5714285714285714,0.8,0.7,0.6399999999999999,0.2369581494927167
3,logreg,0.75,0.6666666666666666,0.5666666666666667,0.675,0.6,0.3096013499533099
3,svm_rbf,1.0,0.8,1.0,0.8,1.0,0.14312030998726744
3,rf,1.0,0.8,0.9166666666666666,0.8,0.9,0.1721451388888889
3,xgb,1.0,0.8,0.95,0.8,0.9500000000000001,0.1916341189589373
4,logreg,0.75,0.8571428571428571,0.8611111111111112,0.875,0.75,0.13681575996219075
4,svm_rbf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.2135674118237308
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.19156875
4,xgb,0.75,0.6666666666666666,0.875,0.675,0.8,0.26530921728369594
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.16107975290986545
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.15750277643026728
5,rf,0.8,0.6666666666666666,0.8444444444444444,0.6000000000000001,0.76,0.239374375
5,xgb,0.6,0.6666666666666666,0.7642857142857142,0.7,0.6400000000000001,0.26985267417786984
