fold,aug,recall_pos,f1_pos,acc,brier,bal_acc,pr_auc,roc_auc
1,baseline,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
1,noise_std,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
1,noise_med,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
1,shift,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
1,mixup,1.0,0.967741935483871,0.9666666666666667,0.01894390647896527,0.9666666666666667,1.0,1.0
1,mixup+shift,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
1,selected,1.0,0.967741935483871,0.9666666666666667,0.10561958594698356,0.9666666666666667,1.0,1.0
2,baseline,0.4666666666666667,0.6086956521739131,0.7,0.20345310420577664,0.7,0.7843869132895502,0.6888888888888889
2,noise_std,0.6,0.72,0.7666666666666667,0.21279638705677184,0.7666666666666666,0.8069773929773929,0.7288888888888889
2,noise_med,0.6,0.72,0.7666666666666667,0.21246037204653578,0.7666666666666666,0.8084018944018942,0.7333333333333334
2,shift,0.4666666666666667,0.6086956521739131,0.7,0.20345310420577664,0.7,0.7843869132895502,0.6888888888888889
2,mixup,0.4666666666666667,0.6086956521739131,0.7,0.2149797195815565,0.7,0.7969949679949679,0.7200000000000001
2,mixup+shift,0.4666666666666667,0.6086956521739131,0.7,0.23309670926170362,0.7,0.7738868538868537,0.6977777777777778
2,selected,0.4666666666666667,0.6086956521739131,0.7,0.20345310420577664,0.7,0.7843869132895502,0.6888888888888889
3,baseline,0.75,0.6923076923076923,0.7037037037037037,0.17477129635233749,0.7083333333333333,0.7704770923520924,0.8222222222222222
3,noise_std,0.75,0.6666666666666666,0.6666666666666666,0.2576466348746481,0.675,0.6187689410406129,0.7222222222222222
3,noise_med,0.75,0.6666666666666666,0.6666666666666666,0.26079163053333004,0.675,0.6187689410406129,0.7222222222222222
3,shift,0.75,0.6923076923076923,0.7037037037037037,0.26048723621623965,0.7083333333333333,0.6245317454876279,0.7277777777777777
3,mixup,0.75,0.6923076923076923,0.7037037037037037,0.2048768668731306,0.7083333333333333,0.6794386441445266,0.7555555555555555
3,mixup+shift,0.75,0.6923076923076923,0.7037037037037037,0.17477129635233749,0.7083333333333333,0.7704770923520924,0.8222222222222222
3,selected,0.75,0.6923076923076923,0.7037037037037037,0.17477129635233749,0.7083333333333333,0.7704770923520924,0.8222222222222222
4,baseline,0.75,0.8181818181818182,0.8518518518518519,0.14470253983813808,0.8416666666666667,0.8829649882281462,0.8388888888888889
4,noise_std,0.75,0.8181818181818182,0.8518518518518519,0.14470253983813808,0.8416666666666667,0.8829649882281462,0.8388888888888889
4,noise_med,0.75,0.8181818181818182,0.8518518518518519,0.14722639360427583,0.8416666666666667,0.8715217391304348,0.8055555555555556
4,shift,0.75,0.8181818181818182,0.8518518518518519,0.14163505291588196,0.8416666666666667,0.8668981481481483,0.788888888888889
4,mixup,0.75,0.782608695652174,0.8148148148148148,0.15637694774029592,0.8083333333333333,0.8685587761674719,0.7944444444444445
4,mixup+shift,0.75,0.8181818181818182,0.8518518518518519,0.14470253983813808,0.8416666666666667,0.8829649882281462,0.8388888888888889
4,selected,0.75,0.8181818181818182,0.8518518518518519,0.14470253983813808,0.8416666666666667,0.8829649882281462,0.8388888888888889
5,baseline,0.6666666666666666,0.7692307692307693,0.8,0.17081006326780748,0.8,0.933805742188095,0.9377777777777778
5,noise_std,0.8,0.8,0.8,0.16637965015970657,0.8,0.8701019545756388,0.8577777777777778
5,noise_med,0.6666666666666666,0.7692307692307693,0.8,0.17081006326780748,0.8,0.933805742188095,0.9377777777777778
5,shift,0.8,0.7741935483870968,0.7666666666666667,0.17793928255151673,0.7666666666666666,0.8549648694385537,0.8533333333333333
5,mixup,0.8,0.8,0.8,0.1612917505712249,0.8,0.877421173597644,0.8800000000000001
5,mixup+shift,0.8,0.75,0.7333333333333333,0.1742111082798467,0.7333333333333334,0.8515616644564012,0.8577777777777779
5,selected,0.6666666666666666,0.7692307692307693,0.8,0.17081006326780748,0.8,0.933805742188095,0.9377777777777778
